gene	GE-InN-1	GE-InN-2	GE-InN-3	GE-InN-4	GE-InN-5	GE-RG-1	GE-RG-2	GE-CycPro	GE-InN-6	GE-RG-3	GE-InN-7
AL109838.1	0.08530894813886278	0.0773900124526656	0.09468134973592877	0.06456824140117999	0.12380753714035368	0.030217745068790595	0.14916763492569207	0.0774184985602569	0.0943955152647386	0.05604954801908958	0.14699494550595538
SPTLC3	0.032547970646923316	0.03510847586937534	0.02349668771147588	0.11597402482427206	0.06130186052443366	0.0955525130935625	0.43087099741977714	0.09150831930180717	0.013286118000217841	0.10035300981756362	0
ISM1	0.11354830388014518	0.08896545282693459	0.053176684953912694	0.12299238744575838	0.10719215929687616	0.08789313785794146	0.05292724114471705	0.08073739730333265	0.056183006667677865	0.08260216094831838	0.1537820425708261
TASP1	0.08670308228647466	0.07950598676942926	0.06872460739318138	0.07180870007618123	0.0942373852207234	0.1162412608523404	0.10422405862996476	0.0622408440074951	0.09885251551217887	0.09403430567327212	0.1234272528308227
ESF1	0.08802892961976462	0.08155262854033044	0.09422623016152268	0.0843157890722436	0.0992299162789936	0.10508912121496826	0.08522675735833543	0.08177964341948549	0.09858634209226542	0.09162240486514876	0.09034223657791582
NDUFAF5	0.0775229042679531	0.08547717375422287	0.09962235429971518	0.08985294348007046	0.0886825198589519	0.08700163930601192	0.09141040724682918	0.08641520204630113	0.13978284581295986	0.068186696594951	0.08604530980438425
SEL1L2	0.04657269374134935	0.07007821091774985	0.09646962201625843	0.03501554729546033	0.09264647661730806	0.1882317355321571	0.08841108754743252	0.06410455028152234	0.06093796715622734	0.13664464067286314	0.12088742362744907
MACROD2	0.018665336378543167	0.016231077744936685	0.058293655499011644	0.07920007425075248	0.0374801672500595	0.09011481721728803	0.17037999589741126	0.03980585147678987	0.12575237504275216	0.09166604332793882	0.2724106055796018
FLRT3	0.06292538163892801	0.11152270441422373	0.030848363780377117	0.025857278738560092	0.04117039902495943	0.09979908870349018	0.1629878264126056	0.07357485588832224	0.0966551576637544	0.03690180722612248	0.2577571308148326
MACROD2-AS1	0.019065206539275622	0.029231612104910626	0.07911299311298679	0.11480331727851506	0.035488365336173715	0.09498990429648027	0.07502091258726218	0.043384323789550934	0.06390083893007883	0.08980208440164635	0.3552004271757173
KIF16B	0.01752544369856185	0.02059751634228232	0.031931162627305415	0.035836070421426475	0.03574211426781776	0.1612515793422288	0.26616319475883016	0.04212003478145123	0.10397211974895063	0.1859642811558725	0.0988964799150153
SNRPB2	0.11023195000854964	0.10878572861627694	0.1183591231609823	0.10838177522243299	0.08612087534559675	0.059831648652525424	0.09197781121705571	0.07753773525923278	0.08385130238302543	0.044319304297527895	0.11060274370771682
PCSK2	0.05893714565490077	0.08206811794889417	0.13236518404289438	0.06074647857881659	0.06226156690723197	0.07944281022873592	0.14256947686859264	0.054134042545325986	0.14698096025368051	0.023573468600574278	0.1569207465127076
BFSP1	0.01947107918775334	0.20839544381229785	0	0	0.11472828547429906	0.4392381714662682	0	0.10084751752817528	0.11731928857561953	0	0
DSTN	0.09289674254290696	0.09369523402741778	0.12923024551723936	0.1172237217372612	0.08386698849362414	0.06300167868403028	0.13427152690647426	0.08144795161645767	0.0786224909841413	0.05002148721786944	0.07572193105384696
RRBP1	0.0206099576290094	0.01877000444012178	0.025098671510965127	0.018356296037659998	0.0260031030501737	0.1537038612219707	0.4012382813056516	0.07370453574439151	0.07070133690212085	0.1662270834341547	0.02558685940576064
SNX5	0.07292186487180766	0.06343436790086072	0.056844015210490186	0.0646507822995852	0.0691647561733494	0.20421314296236184	0.09530893970506343	0.1537297701726382	0.050751765760463224	0.11057711210186626	0.05840348022728952
OVOL2	0.03727233766325929	0.05305481469639191	0.03510367266191623	0.04420495298937242	0.047146733030362896	0.1963404713811799	0.05675853416230466	0.27957635301096556	0.07349849125413108	0.11881758040716543	0.0582260539398158
MGME1	0.05426879603310895	0.06471468022074399	0.05323328170667477	0.04536631842371454	0.054919663109813145	0.18571939578863175	0.10038433371984969	0.27503855446857167	0.060133768006432026	0.08095265259887947	0.02526855290020215
PET117	0.11642036750070518	0.06744672850649429	0.08835151656900704	0.06991757288632659	0.10592572990057234	0.09870582125190056	0.09718898888375507	0.08683701009195803	0.06908371946313085	0.08598937803900171	0.11413315624641866
KAT14	0.08622109725382425	0.07087595286207833	0.09852415799532924	0.05865222288585543	0.09884748353733738	0.1266927833294137	0.09175622443622065	0.10598943998008706	0.11214710600151417	0.08857927018826472	0.0617142531063945
ZNF133	0.08774485627799027	0.08323366462231706	0.09299873476964934	0.09711662304822234	0.08954707958571026	0.10904278948891326	0.09614508790381766	0.07437992363268763	0.09029604013085848	0.0831207766328937	0.09637442185687352
AL049646.1	0.08084481674400527	0.1089923537573943	0.10504428386791183	0.10243022755607688	0.09600427571583542	0.09160097097743153	0.05067828319106977	0.08452723100336679	0.09670079299870234	0.0929178970748363	0.09025886039839556
DZANK1	0.06833895459697648	0.06757234601774556	0.05512512650940103	0.06684496218587659	0.0730853743485184	0.14705382688990412	0.1404235158639557	0.09415724693231332	0.10513632544850987	0.11822736220301006	0.06403495581447649
POLR3F	0.09847342381054003	0.08440332276876376	0.10034618292835615	0.08750274688508372	0.12434641435825067	0.10443216564893153	0.02630777098602216	0.076419700239083	0.14808781009161323	0.11198082006561405	0.03769963719174337
RBBP9	0.08822256650114246	0.07083452599645226	0.1061526735575298	0.1111996766867818	0.10687563308975552	0.09935642319396633	0.07651348284592878	0.07334627718842403	0.1144799110315395	0.06301304711728518	0.0900057733495712
SEC23B	0.11513004676524706	0.10003468527805015	0.0995685849334443	0.0741144620871152	0.08700052151811312	0.0853293110825357	0.09194080252774765	0.08715404701667037	0.09074041073399951	0.09134023119999435	0.07764689351023424
SMIM26	0.10506397311666793	0.08651979016777968	0.09832236690610802	0.10165131572985157	0.087350580030914	0.07385044516475646	0.10561968728607914	0.08920871470670942	0.08135202915832647	0.06227465457339811	0.10878643889881896
DTD1	0.12206239927798838	0.12423218651222741	0.10052723239738859	0.1008074355042045	0.09541949823290367	0.06705336656146103	0.043443282792480095	0.08257383929943778	0.09896967633134521	0.07996333437695667	0.08494774787221984
AL121900.1	0.12800231125630793	0.13773110787403645	0.10200154234314236	0.10129754075112996	0.09256253350747158	0.06086278270645526	0.03165111608157954	0.07666982886769516	0.0930495858412287	0.08801032517565927	0.08816131559696938
LINC00653	0.0288141430814546	0.006839378752500988	0.14352384783263392	0.07006058612775269	0.09828492699119663	0.182613379218149	0	0.05129457167721539	0.0849039045559695	0.24641359180102348	0.08725161413793148
SLC24A3	0.01168714194439704	0.05758391453842154	0.04689970370746918	0.015448272435329712	0.03806857410228759	0.09084636661013926	0.5317293814125351	0.02577036434473273	0.05720327218312841	0.11105681260843153	0.013706193427398794
RIN2	0.12832106665245296	0.1093841493510615	0.12894779543604162	0.13803480514237132	0.12517827586030336	0.041992471492098275	0.03812118678903178	0.05630692097048554	0.09331360911771315	0.06308310936577496	0.07731660909279907
NAA20	0.09387789026122947	0.08487258213077663	0.12197461291524471	0.08636858892329673	0.08898847290400039	0.0988111634856644	0.09433636276920321	0.08978243158245233	0.11296668761915293	0.08201827365112799	0.046002929188595935
CRNKL1	0.11208155934292266	0.10780034141403186	0.1199653209317416	0.11770306319448763	0.12073176956880655	0.059345781929423774	0.06366891413714498	0.09361380227666051	0.09317409463531204	0.04809954586191229	0.06381580230538608
CFAP61	0.01730400058510835	0.05299686256876347	0.015942494375846574	0.027604588013408236	0.047696637056781704	0.16215112004806745	0.2814916149872223	0.05138199954303616	0.059647739661860114	0.24515186820037102	0.03863106748911707
INSM1	0.10402041589358281	0.10274636308880192	0.12481390953948665	0.15027171483616217	0.06797297050914972	0.04715398887231602	0.051549440051616296	0.22032161811399173	0.05809662070110134	0.0104538114792166	0.06259914550910654
RALGAPA2	0.0947865141238902	0.0929727067209205	0.08172018183129674	0.10060587243428672	0.08793575155435815	0.06983703807112732	0.06643930825454136	0.11691550128659596	0.11449214588335382	0.10230794509228305	0.07198703438679886
LINC00237	0.406351560311274	0.17975765941923075	0.023323283790237657	0.02708161811780815	0.2870192949640436	0.012598876260628968	0	0.02720473785863376	0	0	0.036662941367540995
KIZ	0.20176452516850624	0.1956975463860889	0.06028807361574772	0.08086175286722634	0.13627220657174352	0.05935198305630401	0.048213633611812974	0.0903701589123053	0.04597841322619011	0.04816162557219091	0.033040079979561404
KIZ-AS1	0.1779129270579591	0.20061326866161547	0.055783636348754335	0.07135107047357987	0.13317127282530766	0.06730637099137055	0.035705737022371134	0.1293627585354308	0.0569175655086604	0.05730545346702837	0.014569936430277035
XRN2	0.09985222755558645	0.11613690744059564	0.1015761839884045	0.09405377172289403	0.09003292154506873	0.0735642803503039	0.07906713138172267	0.10927318533589328	0.08894755952011739	0.05428165116998334	0.09321417920520059
AL133325.3	0	0	0	0	0	0	0.999999854134869	0	0	0	0
NKX2-2	0	0.08259445671366437	0	0	0	0	0.8357568119600982	0.029983726305382246	0.051664871359327784	0	0
LINC01727	0.002180532262402188	0.0036729847426517502	0.0030286120798942618	0.002282990529679176	0.0016486815165038867	0	0.9739416086382332	0.0021949594189469117	0.005962728470405816	0.005086895970534309	0
LINC01726	0	0.012421207228417575	0	0.009949519696646446	0	0	0.957007135469004	0	0.020622086245510703	0	0
NXT1	0.09351929360045043	0.06657340072102065	0.12302435161430632	0.10139899243899883	0.07382498415632953	0.04843148212889752	0.07154423623781953	0.12187930460509853	0.09619711444983081	0.04290198501305697	0.16070484386252742
GZF1	0.09368072590065879	0.09678516723483029	0.1533976050356544	0.1435927975052763	0.08771534079442356	0.05150228198498294	0.11214497884838033	0.049518046448458544	0.057416937204658104	0.04351883007781257	0.11072726680131191
NAPB	0.09070256225151341	0.09298030251038923	0.0746386969469879	0.08242740539382168	0.08308716041373275	0.11763477291787677	0.09642955866563102	0.08839438169403183	0.08763476475772254	0.10172445319457842	0.08434593883616004
CST3	0.039043034414375885	0.03828532182706374	0.040136200228867006	0.0379770309397629	0.035802271182602215	0.04687306115816418	0.5649586259647887	0.04322728456189296	0.025665989917059002	0.09077115973146818	0.03726001831612685
SYNDIG1	0.13370643473432248	0.04592545705364521	0.09226052501351234	0.012468003828957528	0.21138345128933866	0.25650590450356503	0.11677678911999825	0.08357120095789033	0.013616906244939086	0.027529862682758238	0.006255462814401071
AL157413.1	0.18130966966224707	0.03386427858860247	0.14417753415739634	0.009040540015155262	0.1963796960310784	0.3617719853939336	0	0.026659546351450486	0.046796655548551065	0	0
APMAP	0.08967295742251986	0.08672257314545583	0.1125015064760896	0.10627352254230708	0.09005912349672757	0.08899524437448873	0.1492374221055442	0.08383206101590951	0.08437713932521465	0.05847945161183599	0.049848993941051335
ACSS1	0.04497424337380471	0.04746283844948449	0.09340946940468882	0.09345173756532955	0.04540722419673241	0.17416431326366094	0.24716563038275907	0.0567710621815019	0.049879267926085574	0.10208900370066794	0.045225206351502914
ENTPD6	0.08744448133662713	0.079898884310806	0.09279620718777262	0.09875739958869195	0.06676238530317774	0.09215670521109061	0.09696613094018838	0.0826443207998504	0.09570496655654102	0.08499504658723536	0.12187346704876591
AL035252.3	0.0690205730466667	0.06541459761479596	0.10201483711368507	0.08700661760186085	0.1253004163707098	0.058437078563273744	0	0.09350389715570812	0.10378121266585215	0.10309378902875099	0.19242694147309333
PYGB	0.0865624841736877	0.09391013234922604	0.10049841328020219	0.10141074671142024	0.08322395225627363	0.09873133246424769	0.13078687069592435	0.08665225123595091	0.06721994266031196	0.07550771197689295	0.07549615911132415
ABHD12	0.07913855808208765	0.08977975143733215	0.08080653365863318	0.07817155696891394	0.06731661688853414	0.1334390575375681	0.0736824359850343	0.16142606804007859	0.08170655560446408	0.08781181460230177	0.06672104937482785
GINS1	0.019108451813146222	0.02137318032784772	0.03941419982502809	0.03498288120361759	0.02527275596333053	0.2743702175729708	0.10648936796007516	0.3191685891919353	0.03691995477497149	0.08532616545151916	0.037574232829915295
NINL	0.10628876352924023	0.1143227325701214	0.08244353368858408	0.09140400607946327	0.1028691634803195	0.07718390036275931	0.0425937948836472	0.11285620999970165	0.10597930405808276	0.06430298686562538	0.09975560391883156
NANP	0.03214933298132523	0.03128955758366889	0.047925411245656434	0.015560491341036565	0.05973845025450351	0.13736867730508787	0.14319504333652286	0.14651565095467584	0	0.11462629066612758	0.27163106030302303
ZNF337-AS1	0.08922949964839616	0.0960330784407399	0.11208111836709361	0.10306391552247483	0.08757518786832316	0.10789875148642887	0.05364856537387924	0.06611100436668772	0.08783646341888421	0.11020592138134024	0.08631649196166732
ZNF337	0.10736391610139123	0.09344046436829948	0.12018423097067893	0.11754214466141384	0.10445349520888493	0.06665896003265206	0.05044352841692671	0.05883220743593381	0.09351653090291519	0.05847815056475408	0.12908637031396678
AL390198.1	0.043353731621525136	0.08322529744685586	0.14281330208870854	0.0871298567794213	0.11106740551444086	0.06425230523561977	0.06266301071959743	0.06531233101332903	0.11909862171499216	0.08056949011140814	0.14051464303823358
FAM182B	0.01252540732974357	0.01144396560787814	0.04078416782044985	0.02289827182752639	0.01901081624247099	0.11645783986449235	0.08261614620501768	0.02947563999342087	0.02079856367000217	0.6133780184515223	0.030611160357499424
FAM182A	0.04326973146705797	0.03771250743886913	0.04747145057237843	0.049449955439399215	0.057423338885540104	0.13267951464245983	0.09213683649388592	0.028435085459323092	0.04147358395187458	0.39100444041473553	0.07894355316874574
AL078587.1	0.02966958574397232	0.09014897633348401	0	0.03428785905040852	0.3141568445318781	0.18849771596043313	0	0.025948320386251035	0.07267168918725697	0.24461887172749622	0
AL078587.2	0.012240830167293373	0.0031894747960828414	0.03374580509006172	0.010171326227939554	0.016273928794186772	0.14131107101225374	0.19030464047243206	0.05189643054216533	0.007268792914157697	0.5074697879915303	0.02612789527509262
MIR663AHG	0.04532491213768077	0.10818248164604678	0.025677265407918853	0.11235223716820734	0.03203728684861698	0.23170125172627298	0	0.13474091220631446	0.039809848378925136	0.21849824319275993	0.05167553879192749
HM13	0.07776335020430887	0.07087855508807872	0.08082187523276267	0.06775921453219134	0.07909557256732497	0.132843176039322	0.06449526383106001	0.10032144628925194	0.09304199539982062	0.1111270234259194	0.12185252553633098
ID1	0.01717504801926385	0.05181468420130512	0.03053693814322723	0.027994786219378474	0.011178361664368702	0.03610253851913119	0.6357004094500427	0.056466633531732285	0	0.09562595538956437	0.0374046088822925
